Year DOY Hour Min dir WS Tair RH press VPD Kdown Kup Ldown Lup QN Ustar QH QE L beta QF RES QS EF
2011 7 13 0 nan nan 5.38 93.19 992.40 0.61 60.33 6.22 345.08 342.89 56.29 nan nan nan nan nan 258.02 nan nan nan
2011 7 14 0 130.40 1.52 6.00 92.34 991.93 0.72 66.17 7.83 348.15 347.27 59.22 0.10 14.88 nan -8.21 nan 249.19 nan nan nan
2011 7 15 0 140.76 1.55 7.38 91.22 991.47 0.91 78.50 10.78 338.98 353.21 53.49 0.14 2.70 nan -33.63 nan 237.10 nan nan nan
2011 7 16 0 177.09 3.40 8.67 85.09 991.36 1.67 44.72 6.91 312.50 357.13 -6.84 0.54 -8.31 15.42 2595.30 -0.55 234.68 211.37 151.70 2.21
2011 7 17 0 nan nan 8.63 85.05 991.12 1.67 3.12 3.15 354.79 357.73 -2.96 nan nan nan nan nan 226.48 nan nan nan
2011 7 18 0 nan nan 8.70 89.73 990.80 1.15 0.00 3.27 357.67 356.82 -2.42 nan nan nan nan nan 202.09 nan nan nan
2011 7 19 0 nan nan 8.86 87.90 990.86 1.38 0.00 3.09 355.60 357.16 -4.66 nan nan nan nan nan 146.65 nan nan nan
2011 7 20 0 190.31 4.23 8.88 85.87 990.90 1.61 0.00 1.70 333.71 358.44 -26.43 0.71 23.29 11.26 -2530.86 2.00 103.65 42.66 9.84 0.34
2011 7 21 0 193.67 3.96 8.71 85.18 991.12 1.67 0.00 1.73 321.08 357.50 -38.16 0.62 17.26 26.71 -2996.52 0.11 88.50 6.37 -24.55 0.35
2011 7 22 0 187.72 4.71 8.54 85.31 991.03 1.64 0.00 3.08 324.08 358.09 -37.09 0.80 23.63 nan -3054.39 nan 77.41 nan nan nan
2011 7 23 0 184.87 4.63 8.56 83.05 990.81 1.89 0.00 3.82 347.27 359.41 -15.96 0.73 25.09 0.64 -3589.09 nan 66.75 13.86 -10.26 0.02
2011 8 0 0 nan nan 8.52 83.31 990.23 1.85 0.00 4.03 327.52 357.88 -34.40 nan nan nan nan nan 58.59 nan nan nan
2011 8 1 0 179.96 5.26 8.50 84.00 989.55 1.77 0.00 4.70 324.18 357.34 -37.86 0.85 5.28 23.70 -59222.99 0.18 55.75 -11.09 -30.81 0.86
2011 8 2 0 178.00 5.20 8.52 83.31 988.52 1.85 0.00 4.52 274.23 354.28 -84.58 0.98 23.25 -8.71 -5455.45 nan 62.33 -36.79 -55.28 -0.76
2011 8 3 0 171.40 5.27 8.46 82.76 987.44 1.90 0.00 3.88 329.45 357.14 -31.57 0.81 4.34 -4.33 -16732.26 nan 59.61 8.40 -6.61 -645.47
2011 8 4 0 nan nan 8.10 84.72 986.10 1.65 0.00 3.84 352.63 357.49 -8.70 nan nan nan nan nan 58.36 nan nan nan
2011 8 5 0 172.49 5.87 8.19 81.50 984.73 2.00 0.00 2.40 352.05 358.22 -8.56 1.09 76.14 nan -2233.24 nan 58.69 nan nan nan
2011 8 6 0 nan nan 8.03 85.25 983.21 1.58 0.00 2.79 351.31 354.75 -6.23 nan nan nan nan nan 61.19 nan nan nan
2011 8 7 0 nan nan 8.21 88.54 981.38 1.25 0.00 2.70 355.61 354.74 -1.83 nan nan nan nan nan 66.28 nan nan nan
2011 8 8 0 210.21 7.59 8.59 84.09 981.50 1.77 0.00 1.55 354.53 359.14 -6.17 1.15 -9.77 nan 21180.99 nan 76.50 nan nan nan
2011 8 9 0 215.68 5.74 8.66 82.74 983.64 1.94 0.78 1.39 355.04 360.43 -5.99 0.83 18.49 40.33 31039.44 0.33 96.91 32.09 -3.90 0.81
2011 8 10 0 221.22 6.09 8.57 79.88 985.51 2.25 16.27 4.50 351.57 360.67 2.69 1.01 27.98 27.58 -5018.51 0.87 127.38 65.22 25.83 0.53
2011 8 11 0 238.13 5.55 8.15 78.35 987.58 2.34 124.12 22.77 318.77 358.75 61.37 0.86 92.26 96.79 -1031.79 1.22 165.76 39.70 -46.00 0.45
2011 8 12 0 239.38 5.52 7.58 77.44 989.41 2.35 63.47 8.45 343.86 359.45 39.41 0.77 73.43 50.02 -808.89 1.46 184.61 100.58 29.74 0.41
2011 8 13 0 251.23 6.42 7.00 76.34 990.86 2.37 27.73 5.37 341.31 356.44 7.22 0.89 94.06 49.87 -930.53 1.90 195.70 58.98 -18.73 0.34
2011 8 14 0 262.76 5.89 5.26 72.74 992.33 2.42 53.44 7.78 332.97 351.03 27.59 0.79 95.56 64.25 -594.25 1.56 195.94 63.73 -17.23 0.40
2011 8 15 0 269.24 4.39 4.89 69.42 993.13 2.65 69.95 14.90 301.77 347.50 9.32 0.60 88.61 58.04 -292.74 1.52 187.66 50.34 -25.91 0.41
2011 8 16 0 266.24 4.29 4.80 64.25 994.08 3.08 72.61 20.83 236.63 340.00 -51.59 0.57 103.23 60.05 -210.50 1.72 174.94 -39.94 -116.33 0.37
2011 8 17 0 260.63 4.71 4.81 64.15 995.16 3.08 10.78 6.38 236.25 335.76 -95.11 0.57 66.31 39.05 -329.60 1.79 167.45 -33.01 -95.94 0.36
2011 8 18 0 247.70 3.73 4.39 65.37 996.04 2.90 0.00 4.17 234.68 332.63 -102.12 0.50 75.78 41.95 -186.92 2.07 162.48 -57.36 -121.53 0.34
2011 8 19 0 220.67 3.35 3.67 65.83 996.49 2.72 0.00 4.30 231.22 329.05 -102.13 0.53 42.45 30.78 -399.48 2.42 156.88 -18.48 -72.34 0.35
2011 8 20 0 223.19 3.46 2.86 69.69 996.86 2.28 0.00 4.37 229.84 326.68 -101.20 0.56 69.56 31.78 -289.73 2.60 152.70 -49.84 -108.29 0.30
2011 8 21 0 213.16 3.32 2.30 73.72 997.25 1.90 0.00 4.22 231.68 325.20 -97.75 0.45 31.16 1.80 -334.62 1.14 149.40 18.69 -25.25 -0.46
2011 8 22 0 218.27 4.00 2.39 72.97 997.40 1.96 0.00 4.13 231.25 324.74 -97.61 0.66 51.34 22.49 -642.71 2.29 136.51 -34.94 -83.83 0.32
2011 8 23 0 217.12 4.26 2.25 73.09 997.40 1.94 0.00 3.82 231.27 323.87 -96.42 0.70 104.67 49.33 -360.50 2.15 107.08 -143.34 -200.92 0.32
2011 9 0 0 210.57 4.04 2.15 73.23 997.63 1.91 0.00 3.78 233.26 323.50 -94.02 0.55 54.64 33.17 -345.75 1.65 79.28 -102.55 -139.93 0.38
2011 9 1 0 206.98 3.69 2.10 72.91 997.89 1.92 0.00 3.83 233.88 323.26 -93.22 0.50 54.23 2.73 -282.03 1.79 63.37 -86.81 -114.05 0.05
2011 9 2 0 203.40 3.73 2.24 72.91 997.86 1.94 0.00 3.98 232.83 323.16 -94.31 0.51 31.16 9.03 -500.36 3.79 62.33 -72.17 -95.79 0.26
2011 9 3 0 215.41 3.42 2.45 74.03 998.37 1.90 0.00 4.16 236.19 323.55 -91.53 0.44 36.92 15.50 -287.31 2.35 59.61 -84.36 -109.75 0.34
2011 9 4 0 231.15 3.95 2.32 76.79 998.82 1.68 0.00 3.83 234.69 322.94 -92.08 0.57 45.09 -3.00 -464.34 4.91 58.36 -75.81 -98.82 -0.16
2011 9 5 0 225.66 3.37 1.95 79.97 999.31 1.41 0.00 4.05 230.08 321.20 -95.17 0.49 32.06 8.46 -447.66 2.76 58.69 -77.00 -99.78 0.18
2011 9 6 0 230.74 3.51 1.81 81.71 999.91 1.27 0.00 4.16 229.40 320.68 -95.44 0.51 42.62 13.88 -355.94 4.06 61.19 -90.75 -117.34 0.23
2011 9 7 0 232.07 3.72 1.75 82.67 1000.63 1.21 0.00 4.36 226.59 319.81 -97.58 0.59 43.48 1.91 -525.87 nan 66.28 -74.94 -101.06 0.04
2011 9 8 0 232.72 3.16 1.70 82.37 1001.52 1.22 0.00 4.41 225.75 319.56 -98.22 0.52 63.45 12.22 -249.10 10.53 76.50 -97.39 -131.66 0.15
2011 9 9 0 212.00 3.35 1.35 83.31 1002.47 1.12 1.73 4.99 222.91 318.07 -98.43 0.48 27.74 10.66 -455.15 2.60 96.91 -32.32 -65.84 0.28
2011 9 10 0 213.67 3.35 1.21 82.17 1003.51 1.19 63.69 25.52 219.13 317.69 -60.38 0.39 43.00 11.47 -149.38 1.97 127.38 12.53 -30.21 0.16
2011 9 11 0 239.36 3.83 1.89 77.42 1004.55 1.58 151.25 36.75 221.62 322.78 13.34 0.53 94.75 39.56 -181.05 2.40 165.76 68.12 -1.46 0.29
2011 9 12 0 240.96 2.92 2.87 70.89 1005.30 2.19 217.57 37.48 229.72 330.27 79.56 0.34 86.41 39.96 -52.77 2.16 184.61 152.31 80.01 0.32
2011 9 13 0 248.29 3.36 3.90 63.72 1005.77 2.93 250.72 43.85 234.51 336.52 104.86 0.43 104.12 41.20 -91.56 3.09 195.70 155.24 77.25 0.27
2011 9 14 0 246.42 4.14 4.80 60.80 1006.24 3.38 241.00 44.97 235.84 338.85 93.03 0.55 141.57 40.51 -135.89 3.63 195.94 106.89 21.49 0.22
2011 9 15 0 251.99 4.03 5.37 58.11 1006.90 3.75 184.88 43.16 237.79 339.81 39.70 0.52 102.08 21.16 -149.31 5.03 187.66 104.11 32.55 0.17
2011 9 16 0 259.82 4.08 5.68 56.61 1007.65 3.97 96.31 29.37 237.34 337.47 -33.20 0.49 76.32 30.20 -179.14 2.73 174.94 35.23 -29.81 0.28
2011 9 17 0 255.80 3.37 5.53 59.31 1008.30 3.68 14.77 7.40 236.48 333.44 -89.60 0.49 50.97 28.16 -255.31 1.81 167.45 -1.27 -58.95 0.35
2011 9 18 0 247.88 2.73 5.20 62.70 1008.98 3.30 0.00 4.76 236.85 330.74 -98.64 0.34 35.04 14.45 -123.87 2.80 162.48 14.35 -36.17 0.29
2011 9 19 0 226.47 2.62 4.62 65.26 1009.68 2.95 0.00 4.64 236.81 328.85 -96.69 0.41 43.87 10.96 -182.56 3.99 156.88 5.38 -44.80 0.20
2011 9 20 0 228.95 2.42 4.04 67.53 1010.25 2.65 0.00 4.79 235.83 326.89 -95.85 0.42 31.38 10.88 -263.09 2.88 152.70 15.30 -31.45 0.26
2011 9 21 0 223.43 2.71 3.05 70.59 1010.68 2.24 0.00 4.43 238.17 325.13 -91.39 0.46 45.76 14.74 -252.83 3.32 149.40 -2.48 -51.92 0.24
2011 9 22 0 211.30 1.78 2.67 72.08 1011.21 2.06 0.00 4.67 241.08 324.11 -87.69 0.20 23.38 17.76 -38.62 1.32 136.51 14.70 -29.48 0.43
2011 9 23 0 194.70 2.09 2.22 72.17 1011.35 2.00 0.00 4.29 235.70 322.25 -90.84 0.17 17.77 -4.74 -29.07 3.87 107.08 3.21 -26.16 8.30
2011 10 0 0 197.05 2.28 2.04 73.01 1011.45 1.91 0.00 4.52 233.58 321.20 -92.14 0.20 9.02 5.06 -96.20 1.79 79.28 -26.93 -49.56 0.36
2011 10 1 0 191.15 1.84 1.89 75.16 1011.29 1.73 0.00 4.72 230.75 319.60 -93.56 0.19 10.62 4.33 -81.31 0.91 59.57 -48.94 -66.83 0.29
2011 10 2 0 185.18 2.03 1.62 77.91 1011.21 1.52 0.00 4.73 228.74 318.22 -94.20 0.19 10.59 7.03 -77.55 1.51 48.09 -62.25 -77.85 0.40
2011 10 3 0 173.57 2.21 1.71 79.79 1011.27 1.40 0.00 5.04 231.55 317.96 -91.44 0.29 12.80 2.39 -225.67 nan 48.38 -58.20 -73.26 0.16
2011 10 4 0 151.77 2.10 2.07 80.41 1011.00 1.39 0.00 4.54 245.95 320.28 -78.88 0.25 17.66 10.63 -99.57 1.66 47.45 -53.33 -70.84 0.38
2011 10 5 0 142.80 2.09 2.02 82.69 1010.45 1.22 0.00 3.70 255.90 321.59 -69.39 0.22 27.39 -1.26 -42.66 nan 47.94 -47.59 -64.81 -0.05
2011 10 6 0 146.29 2.69 2.33 85.69 1009.91 1.03 0.00 3.42 263.25 323.14 -63.31 0.36 27.13 -5.84 -567.13 nan 51.47 -33.14 -50.26 0.68
2011 10 7 0 173.56 3.47 3.25 88.25 1009.35 0.91 0.00 3.08 277.32 327.64 -53.39 0.53 44.72 -1.61 -473.04 nan 60.77 -35.74 -59.55 -0.14
2011 10 8 0 184.93 3.52 3.54 88.88 1008.87 0.88 0.00 3.27 273.49 328.87 -58.64 0.49 11.02 -1.61 -1377.75 1.77 82.69 14.66 -7.89 3.49
2011 10 9 0 180.62 4.22 3.91 84.96 1008.91 1.22 3.99 3.48 295.95 333.49 -37.03 0.66 11.77 3.89 -3865.93 3.52 123.36 70.68 36.71 0.28
2011 10 10 0 181.32 4.55 4.06 82.70 1008.66 1.41 32.44 6.07 295.71 335.62 -13.54 0.68 38.18 5.12 -978.15 2.93 189.65 132.81 76.73 0.11
2011 10 11 0 179.49 4.56 4.52 84.34 1008.34 1.32 68.19 10.38 290.91 338.00 10.71 0.70 60.38 0.15 -726.13 18.03 246.53 196.73 123.00 -0.00
2011 10 12 0 183.88 5.24 5.36 84.16 1007.68 1.42 105.67 14.44 324.60 345.61 70.22 0.74 45.53 4.69 -1545.40 0.81 257.34 277.35 202.97 0.11
2011 10 13 0 182.98 5.57 5.79 81.47 1006.79 1.71 84.27 11.02 340.17 350.00 63.41 0.86 88.97 12.57 -892.75 7.46 258.02 219.89 135.07 0.12
2011 10 14 0 181.62 5.54 6.01 79.13 1005.68 1.95 118.65 16.11 326.64 351.33 77.86 0.88 56.61 13.30 -2544.70 4.39 249.19 257.14 180.86 0.27
2011 10 15 0 179.09 5.75 6.08 76.88 1004.64 2.17 90.35 13.71 312.34 350.47 38.50 0.89 75.59 25.83 -1208.75 3.02 237.10 174.18 94.61 0.27
2011 10 16 0 183.19 6.31 5.92 75.53 1003.87 2.27 45.66 8.44 294.42 346.68 -15.04 1.08 96.48 18.49 -1620.74 6.40 234.68 104.66 23.00 0.15
2011 10 17 0 167.47 5.76 5.52 75.28 1003.32 2.23 7.33 3.75 277.73 342.40 -61.09 1.00 102.35 27.73 -1336.16 3.64 226.48 35.31 -47.33 0.23
2011 10 18 0 158.72 5.47 5.07 74.25 1002.50 2.26 0.00 2.42 292.13 341.27 -51.55 0.95 94.92 31.29 -1081.27 3.97 202.09 24.32 -51.44 0.26
2011 10 19 0 157.90 5.63 5.17 72.18 1001.79 2.46 0.00 1.95 317.12 343.75 -28.59 1.17 127.17 18.38 -1498.07 6.92 146.65 -27.50 -93.27 0.13
2011 10 20 0 159.35 5.56 5.36 70.22 1000.98 2.67 0.00 1.78 327.95 345.48 -19.32 1.09 132.43 27.31 -1159.30 4.92 103.65 -75.41 -133.26 0.17
2011 10 21 0 158.29 6.16 5.12 71.38 999.90 2.52 0.00 1.46 332.19 344.97 -14.24 1.11 110.84 16.02 -1473.33 7.13 88.50 -52.62 -100.11 0.12
2011 10 22 0 160.41 5.94 4.67 78.11 998.88 1.86 0.00 1.80 334.60 342.73 -9.93 1.16 166.58 nan -1104.89 nan 77.41 nan nan nan
2011 10 23 0 nan nan 4.33 83.80 997.53 1.35 0.00 0.96 334.94 340.56 -6.58 nan nan nan nan nan 66.75 nan nan nan
2011 11 0 0 160.03 5.77 4.01 86.78 996.42 1.08 0.00 0.28 334.38 339.22 -5.11 1.12 128.38 nan -1330.59 nan 58.59 nan nan nan
2011 11 1 0 157.66 5.90 3.85 84.75 995.32 1.23 0.00 0.90 334.42 339.09 -5.55 1.14 112.09 nan -1563.11 nan 51.95 nan nan nan
2011 11 2 0 nan nan 3.77 85.98 993.95 1.12 0.00 0.99 334.83 337.81 -3.96 nan nan nan nan nan 48.09 nan nan nan
2011 11 3 0 nan nan 3.87 88.79 992.93 0.91 0.00 1.00 336.30 336.87 -1.57 nan nan nan nan nan 48.38 nan nan nan
2011 11 4 0 nan nan 4.00 90.29 992.07 0.79 0.00 1.07 336.47 336.49 -1.09 nan nan nan nan nan 47.45 nan nan nan
2011 11 5 0 nan nan 4.04 90.74 990.97 0.76 0.00 1.17 335.15 336.27 -2.29 nan nan nan nan nan 47.94 nan nan nan
2011 11 6 0 nan nan 4.39 90.28 990.55 0.81 0.00 1.32 338.79 337.33 0.14 nan nan nan nan nan 51.47 nan nan nan
2011 11 7 0 206.05 1.48 4.79 88.53 990.89 0.98 0.00 1.33 340.00 338.84 -0.16 0.21 12.99 nan -87.28 nan 60.77 nan nan nan
2011 11 8 0 255.23 3.06 5.05 88.73 991.89 0.98 0.00 0.89 339.55 339.94 -1.28 0.33 32.84 3.09 -139.66 2.06 82.69 45.49 17.64 -0.95
2011 11 9 0 227.89 2.55 5.47 89.62 992.81 0.94 2.44 1.16 339.63 341.72 -0.80 0.39 26.34 4.19 -285.26 1.20 123.36 92.03 55.08 -0.05
2011 11 10 0 244.50 2.87 6.00 89.53 993.93 0.98 31.59 4.05 334.48 343.92 18.09 0.47 66.09 -20.32 -202.99 nan 189.65 112.89 57.06 -0.32
2011 11 11 0 253.69 3.12 6.64 88.77 995.36 1.10 39.64 4.39 349.24 348.19 36.28 0.40 48.90 -46.96 -169.89 nan 246.53 274.42 213.24 -24.19
2011 11 12 0 307.58 4.85 5.84 76.85 997.09 2.13 67.11 5.08 336.54 348.26 50.30 0.93 105.04 92.23 -906.83 1.14 257.34 118.11 14.12 0.47
2011 11 13 0 302.86 4.52 5.53 73.38 997.94 2.41 52.98 6.87 332.35 347.77 30.68 0.81 90.59 40.55 -701.25 2.44 258.02 157.57 66.84 0.30
2011 11 14 0 314.04 4.92 5.31 70.26 999.28 2.65 40.30 5.54 333.56 347.50 20.81 0.90 84.26 17.98 -1075.61 7.53 249.19 167.76 85.02 0.15
2011 11 15 0 315.16 6.07 4.57 70.26 1000.97 2.52 45.46 6.04 328.88 344.72 23.57 1.04 118.67 52.03 -1095.78 2.36 237.10 89.98 -3.44 0.30
2011 11 16 0 312.27 4.63 4.29 70.68 1002.92 2.44 16.29 3.26 329.01 343.28 -1.25 0.88 128.21 54.98 -607.40 2.42 234.68 50.22 -45.09 0.31
2011 11 17 0 303.46 3.63 4.42 70.13 1004.68 2.50 0.80 1.88 328.23 342.62 -15.46 0.59 83.78 34.39 -293.32 2.51 226.48 92.86 12.60 0.29
2011 11 18 0 299.43 3.25 4.46 70.14 1006.24 2.50 0.00 1.84 327.92 343.06 -16.99 0.64 100.02 32.22 -302.24 3.20 202.09 52.86 -24.11 0.24
2011 11 19 0 291.37 3.70 4.35 70.16 1007.75 2.49 0.00 1.77 323.78 342.03 -20.02 0.60 103.33 26.70 -249.94 3.84 146.65 -3.39 -66.06 0.21
2011 11 20 0 278.16 3.14 4.15 69.89 1008.65 2.48 0.00 2.42 288.94 338.28 -51.76 0.53 82.70 36.65 -204.72 2.38 103.65 -67.47 -117.25 0.30
2011 11 21 0 282.61 3.32 3.83 68.94 1009.38 2.50 0.00 3.01 258.27 333.20 -77.94 0.53 94.69 57.91 -178.44 1.67 88.50 -142.04 -194.69 0.38
2011 11 22 0 264.35 2.71 3.84 69.07 1009.75 2.48 0.00 3.10 270.50 333.69 -66.29 0.42 94.78 10.61 -98.04 9.98 77.41 -94.27 -134.69 0.10
2011 11 23 0 241.46 2.53 3.70 70.46 1010.10 2.35 0.00 2.99 287.38 334.67 -50.28 0.38 29.22 14.93 -248.14 1.97 66.75 -27.68 -53.19 0.34
2011 12 0 0 211.01 2.36 3.34 72.89 1009.84 2.10 0.00 3.17 285.39 333.13 -50.91 0.35 32.70 -7.14 -164.67 1.68 58.59 -17.89 -37.65 16.32
2011 12 1 0 200.28 2.39 3.29 74.25 1009.74 1.99 0.00 2.25 319.83 336.25 -18.67 0.28 25.63 9.77 -93.62 2.88 51.95 -2.11 -22.17 0.27
2011 12 2 0 192.72 2.37 3.36 74.75 1009.63 1.96 0.00 2.17 322.00 336.40 -16.58 0.32 29.91 12.62 -137.57 2.65 48.09 -11.00 -31.54 0.29
2011 12 3 0 187.43 3.12 3.54 75.44 1009.34 1.94 0.00 2.62 326.63 336.98 -12.98 0.43 35.39 9.21 -346.61 4.92 48.38 -20.77 -43.84 0.17
2011 12 4 0 nan nan 3.42 83.87 1008.29 1.26 0.00 2.69 333.31 335.69 -5.06 nan nan nan nan nan 47.45 nan nan nan
2011 12 5 0 nan nan 3.67 88.58 1006.96 0.91 0.00 1.33 334.74 334.82 -1.41 nan nan nan nan nan 47.94 nan nan nan
2011 12 6 0 nan nan 4.40 89.66 1005.69 0.86 0.00 1.20 338.15 336.61 0.34 nan nan nan nan nan 51.47 nan nan nan
2011 12 7 0 nan nan 5.42 89.89 1004.66 0.91 0.00 1.28 343.62 340.85 1.49 nan nan nan nan nan 60.77 nan nan nan
2011 12 8 0 nan nan 6.16 89.85 1004.19 0.96 0.00 1.38 347.10 343.73 1.98 nan nan nan nan nan 82.69 nan nan nan
2011 12 9 0 nan nan 6.86 90.62 1003.83 0.93 0.29 1.58 351.21 346.87 3.05 nan nan nan nan nan 123.36 nan nan nan
2011 12 10 0 207.81 4.16 7.88 91.34 1003.48 0.93 11.70 3.02 356.82 351.51 13.98 0.56 14.04 nan -1777.30 nan 189.65 nan nan nan
2011 12 11 0 210.42 3.95 8.94 91.00 1003.33 1.03 40.07 5.04 362.50 357.25 40.29 0.54 45.78 nan -505.81 nan 246.53 nan nan nan
2011 12 12 0 215.32 3.84 10.15 88.97 1003.49 1.37 41.19 3.89 367.89 364.27 40.91 0.67 51.09 -26.96 -908.22 nan 257.34 274.13 204.97 11.86
2011 12 13 0 222.32 3.42 10.80 87.03 1003.52 1.68 39.54 3.27 370.48 368.06 38.69 0.80 90.97 10.97 -950.39 2.94 258.02 194.78 109.88 0.11
2011 12 14 0 218.77 3.31 11.10 85.95 1003.32 1.85 29.12 2.17 372.16 369.98 29.12 0.73 77.74 1.85 -815.59 5.06 249.19 198.73 120.51 0.01
2011 12 15 0 219.42 3.63 11.20 86.03 1003.12 1.85 27.95 4.65 372.67 370.42 25.54 0.70 68.27 -34.56 -836.15 nan 237.10 210.17 140.07 -0.64
2011 12 16 0 nan nan 11.18 88.63 1003.09 1.51 8.89 3.58 373.63 369.77 9.17 nan nan nan nan nan 234.68 nan nan nan
2011 12 17 0 nan nan 10.96 89.43 1003.01 1.38 0.53 2.92 372.76 368.65 1.72 nan nan nan nan nan 226.48 nan nan nan
2011 12 18 0 213.21 4.02 10.77 89.37 1002.91 1.38 0.00 3.21 371.67 367.96 0.49 0.58 43.07 nan -712.81 nan 202.09 nan nan nan
2011 12 19 0 213.72 3.94 10.80 89.21 1002.93 1.40 0.00 2.88 371.46 368.10 0.47 0.70 61.21 nan -999.42 nan 146.65 nan nan nan
2011 12 20 0 223.78 3.46 11.05 87.95 1003.30 1.58 0.00 2.74 373.20 369.54 0.92 0.70 67.31 32.86 -822.18 1.55 103.65 24.82 -18.89 0.39
2011 12 21 0 220.77 3.67 11.25 88.19 1003.53 1.58 0.00 3.04 373.88 370.00 0.83 0.79 65.15 nan -1698.79 nan 88.50 nan nan nan
2011 12 22 0 209.62 3.74 11.09 87.90 1003.72 1.60 0.00 2.66 373.40 370.15 0.60 0.55 40.64 -15.34 -712.80 nan 77.41 52.70 28.29 -0.57
2011 12 23 0 210.25 4.34 11.00 88.17 1003.83 1.55 0.00 2.42 371.84 369.32 0.10 0.68 16.43 20.54 -3052.72 0.94 66.75 28.99 3.80 0.52
2011 13 0 0 208.26 4.00 10.84 89.64 1003.90 1.34 0.00 2.31 371.39 368.40 0.68 0.57 15.78 nan -4720.99 nan 58.59 nan nan nan
2011 13 1 0 204.69 3.90 10.54 90.62 1003.60 1.19 0.00 2.73 370.40 367.16 0.52 0.64 32.22 nan -1306.33 nan 51.95 nan nan nan
2011 13 2 0 nan nan 10.67 90.74 1003.14 1.19 0.00 2.58 371.29 367.26 1.45 nan nan nan nan nan 48.09 nan nan nan
2011 13 3 0 209.56 4.78 10.68 89.39 1002.96 1.36 0.00 2.50 371.31 367.67 1.14 0.60 13.64 nan -3282.85 nan 48.38 nan nan nan
2011 13 4 0 nan nan 10.70 90.04 1002.96 1.28 0.00 2.50 371.34 367.37 1.46 nan nan nan nan nan 47.45 nan nan nan
2011 13 5 0 210.28 5.06 10.71 90.30 1002.55 1.25 0.00 2.02 371.56 367.72 1.82 0.71 22.72 nan -2537.88 nan 47.94 nan nan nan
2011 13 6 0 210.60 4.67 10.84 89.77 1002.40 1.33 0.00 1.85 372.00 368.31 1.83 0.77 38.12 4.99 -2186.54 10.76 51.47 -3.62 -28.60 0.09
2011 13 7 0 210.91 4.66 10.96 88.56 1002.46 1.50 0.00 1.67 372.49 369.23 1.58 0.76 38.05 -50.94 -1826.19 nan 60.77 74.69 64.00 3.04
2011 13 8 0 212.26 4.78 11.09 87.09 1002.72 1.71 0.00 1.79 371.95 370.65 -0.49 0.79 40.48 2.76 -1975.70 nan 82.69 51.12 20.71 0.07
2011 13 9 0 211.94 4.86 11.25 86.28 1003.06 1.83 0.97 1.92 371.55 371.88 -1.28 0.84 36.61 7.07 -2597.81 2.61 123.36 78.41 38.83 0.12
2011 13 10 0 213.74 4.79 11.37 85.71 1003.44 1.92 16.52 3.94 372.24 373.22 11.60 0.84 61.64 1.67 -1563.96 14.24 189.65 137.94 77.87 0.03
2011 13 11 0 220.03 4.65 11.54 84.71 1003.93 2.08 48.23 7.11 372.79 375.56 38.35 0.89 80.16 -18.59 -1444.33 nan 246.53 223.31 149.37 -0.31
2011 13 12 0 219.52 4.28 11.70 84.48 1004.30 2.13 70.88 9.71 371.49 376.97 55.70 0.85 84.13 38.66 -1199.72 3.17 257.34 190.25 101.37 0.29
2011 13 13 0 216.46 3.77 11.71 84.91 1004.12 2.08 62.41 8.80 369.03 377.61 45.04 0.77 102.66 15.05 -716.10 6.85 258.02 185.36 97.31 0.12
2011 13 14 0 220.50 4.61 11.63 84.08 1004.02 2.18 42.25 6.99 374.46 377.49 32.22 0.90 101.58 15.37 -1131.32 6.78 249.19 164.48 78.79 0.13
2011 13 15 0 215.61 3.98 11.52 85.07 1003.98 2.03 27.30 5.59 374.41 376.46 19.66 0.70 80.96 8.86 -682.85 11.23 237.10 166.94 89.70 0.10
2011 13 16 0 210.75 4.19 11.41 85.57 1004.17 1.94 15.54 4.55 373.69 375.67 9.00 0.68 71.37 9.86 -714.90 7.21 234.68 162.45 87.53 0.12
2011 13 17 0 209.73 4.43 11.29 85.77 1004.15 1.90 2.83 3.40 371.64 374.34 -3.27 0.70 67.95 10.82 -820.29 6.26 226.48 144.45 72.08 0.14
2011 13 18 0 200.56 3.71 10.99 86.59 1004.15 1.76 0.00 2.83 371.62 372.51 -3.73 0.52 71.32 12.58 -314.17 5.32 202.09 132.39 62.43 0.16
2011 13 19 0 nan nan 10.52 90.56 1003.99 1.20 0.00 2.67 370.91 368.87 -0.61 nan nan nan nan nan 146.65 nan nan nan
2011 13 20 0 209.86 4.75 10.54 90.25 1003.72 1.24 0.00 2.67 370.16 369.26 -1.77 0.70 68.55 36.73 -784.64 1.87 103.65 -7.35 -53.29 0.35
2011 13 21 0 208.19 5.13 10.66 88.61 1003.44 1.46 0.00 2.29 370.51 369.23 -1.00 0.71 59.22 nan -1395.10 nan 88.50 nan nan nan
2011 13 22 0 209.80 5.42 10.89 88.11 1003.43 1.55 0.00 1.69 371.43 370.14 -0.41 0.85 43.24 20.63 -2276.78 2.28 77.41 13.12 -19.00 0.32
2011 13 23 0 nan nan 10.88 87.53 1003.42 1.62 0.00 2.85 371.00 370.06 -1.91 nan nan nan nan nan 66.75 nan nan nan
2011 14 0 0 210.43 5.96 10.73 86.21 1003.14 1.78 0.00 3.04 370.33 370.14 -2.84 0.89 37.06 27.45 -2950.56 1.16 58.59 -2.14 -29.08 0.46
2011 14 1 0 214.43 5.64 10.59 85.37 1002.81 1.87 0.00 2.92 369.43 369.63 -3.12 0.97 49.35 72.12 -2784.02 0.80 51.95 -72.64 -109.92 0.57
